symbol,date,open,high,close,low,volume (10K shares)
MSFT.O,2024-12-24,432.2747,437.1977,436.9291,431.8172,716.4543
MSFT.O,2024-12-26,436.6805,438.5303,435.7158,434.2439,819.9927
MSFT.O,2024-12-27,432.2250,432.8416,428.1772,424.0201,"1,811.7713"
MSFT.O,2024-12-30,423.7316,425.2135,422.5084,419.5944,"1,315.8703"
MSFT.O,2024-12-31,423.7714,424.3980,419.1966,418.3612,"1,324.6509"
MSFT.O,2025-01-02,423.2045,423.7416,416.2925,412.5829,"1,689.6469"
MSFT.O,2025-01-03,418.7789,421.7127,421.0365,417.2473,"1,666.2943"
MSFT.O,2025-01-06,425.6610,431.9465,425.5119,423.1522,"2,057.3648"
MSFT.O,2025-01-07,426.6556,428.2966,420.0618,418.5004,"1,813.9065"
MSFT.O,2025-01-08,421.1459,424.6367,422.2398,419.2363,"1,505.4575"
MSFT.O,2025-01-10,422.3095,422.3890,416.6605,412.7520,"2,020.1132"
MSFT.O,2025-01-13,412.9658,416.2130,414.9101,410.0369,"1,760.4780"
MSFT.O,2025-01-14,415.5267,417.4462,413.3984,408.4755,"1,693.5856"
MSFT.O,2025-01-15,416.8395,425.8102,423.9803,415.9792,"1,963.7838"
MSFT.O,2025-01-16,426.3522,427.1429,422.2597,422.0708,"1,530.0023"
MSFT.O,2025-01-17,431.7128,432.1056,426.6854,425.8301,"2,619.7507"
MSFT.O,2025-01-21,427.8490,428.5451,426.1583,423.2692,"2,608.5703"
MSFT.O,2025-01-22,435.1688,444.8257,443.7616,433.6173,"2,780.3811"
MSFT.O,2025-01-23,439.5845,444.3086,444.2688,439.0920,"1,838.9270"
MSFT.O,2025-01-24,442.7273,444.2091,441.6333,438.9878,"1,554.9453"
MSFT.O,2025-01-27,421.6928,432.8217,432.1852,421.1856,"3,564.7805"
MSFT.O,2025-01-28,432.2250,445.9297,444.7561,429.0226,"2,349.1703"
MSFT.O,2025-01-29,444.2489,444.4379,439.9127,437.9933,"2,358.1370"
MSFT.O,2025-01-30,416.4815,420.5491,412.7221,410.9021,"5,458.6260"
MSFT.O,2025-01-31,416.6903,418.3910,412.7918,412.6426,"3,422.3388"
MSFT.O,2025-02-03,409.3507,413.1398,408.6744,406.4267,"2,567.9149"
MSFT.O,2025-02-04,410.4297,411.6579,410.1165,407.5008,"2,053.2096"
MSFT.O,2025-02-05,410.0966,411.5655,411.0314,408.1572,"1,633.6188"
MSFT.O,2025-02-06,411.7376,415.9146,413.5476,411.7376,"1,630.9755"
MSFT.O,2025-02-07,414.2040,416.3621,407.5108,405.8698,"2,288.6844"
MSFT.O,2025-02-10,411.4491,413.1920,409.9673,408.6744,"2,081.7919"
MSFT.O,2025-02-11,407.4014,410.2358,409.1915,407.0632,"1,814.0592"
MSFT.O,2025-02-12,404.9847,408.5053,406.8047,402.1575,"1,912.1734"
MSFT.O,2025-02-13,404.7758,408.7539,408.2965,404.1393,"2,389.1731"
MSFT.O,2025-02-14,405.5615,406.6754,406.1980,403.6619,"2,275.8464"
MSFT.O,2025-02-18,405.7703,408.3531,407.4014,404.2785,"2,142.3051"
MSFT.O,2025-02-19,405.6510,413.2194,412.5033,405.4223,"2,411.4197"
MSFT.O,2025-02-20,413.8487,417.8547,414.6857,411.1082,"2,350.8728"
MSFT.O,2025-02-21,415.8866,416.5971,406.7932,406.4743,"2,752.4799"
MSFT.O,2025-02-24,407.0922,407.9492,402.5978,397.9341,"2,644.3656"
MSFT.O,2025-02-25,399.7079,400.5201,396.5190,395.3232,"2,938.7402"
MSFT.O,2025-02-26,396.6286,402.1992,398.3427,392.8767,"1,961.8954"
MSFT.O,2025-02-27,399.8723,404.3318,391.1677,390.8089,"2,112.7406"
MSFT.O,2025-02-28,391.2922,396.2499,395.6122,385.2283,"3,284.5658"
MSFT.O,2025-03-03,397.4358,397.4358,387.1417,384.8148,"2,300.7726"
MSFT.O,2025-03-04,382.0693,391.2175,387.2613,379.6777,"2,934.2923"
MSFT.O,2025-03-05,387.9887,400.2759,399.6282,387.4606,"2,343.3132"
MSFT.O,2025-03-06,392.9116,400.7543,395.5125,391.3148,"2,330.4625"
MSFT.O,2025-03-07,390.9584,393.4298,391.9449,384.2019,"2,203.4087"
MSFT.O,2025-03-10,384.5009,385.0589,378.8406,375.9108,"3,284.0134"
MSFT.O,2025-03-11,377.6846,384.6603,379.1296,375.6019,"3,038.0177"
MSFT.O,2025-03-12,381.6209,383.8795,381.9398,377.6355,"2,425.3567"
MSFT.O,2025-03-13,381.8252,383.9827,377.4554,376.1400,"2,047.3017"
MSFT.O,2025-03-14,378.4569,388.8756,387.2114,378.1928,"1,995.2846"
MSFT.O,2025-03-17,385.3579,391.3420,387.3509,384.2318,"2,247.4272"
MSFT.O,2025-03-18,385.7266,386.0256,382.1889,379.7773,"1,948.6850"
MSFT.O,2025-03-19,384.1870,388.3275,386.4740,382.6673,"1,918.5532"
MSFT.O,2025-03-20,384.3962,390.4252,385.4974,381.9498,"1,847.0542"
MSFT.O,2025-03-21,381.8850,390.3804,389.9021,381.4714,"3,967.5928"
MSFT.O,2025-03-24,394.0277,394.0277,391.7157,388.4571,"2,100.4548"
MSFT.O,2025-03-25,392.5478,394.9844,393.7885,391.2773,"1,577.4968"
MSFT.O,2025-03-26,393.6291,393.9380,388.6165,387.2214,"1,613.2906"
MSFT.O,2025-03-27,388.7760,390.8787,389.2244,386.0505,"1,376.6761"
MSFT.O,2025-03-28,386.7331,387.7795,377.4853,375.6218,"2,163.2016"
MSFT.O,2025-03-31,371.2420,375.7613,374.0871,365.9654,"3,518.4676"
MSFT.O,2025-04-01,373.3497,381.5212,380.8635,371.9346,"1,968.9503"
MSFT.O,2025-04-02,376.6532,383.7435,380.8137,375.3129,"1,609.2555"
MSFT.O,2025-04-03,373.4842,376.1699,371.8151,368.0681,"3,019.7997"
MSFT.O,2025-04-04,362.8612,373.2899,358.5911,358.2324,"4,920.9854"
MSFT.O,2025-04-07,349.6622,369.7123,356.6180,343.5933,"5,042.4998"
MSFT.O,2025-04-08,366.9769,372.3532,353.3294,349.0344,"3,586.8918"
MSFT.O,2025-04-09,352.3080,391.8602,389.1347,351.8745,"5,019.9696"
MSFT.O,2025-04-10,380.7340,382.5676,380.0265,366.5235,"3,802.4368"
MSFT.O,2025-04-11,379.3139,388.6963,387.1018,377.5750,"2,383.9220"
MSFT.O,2025-04-14,391.8553,393.2803,386.4640,382.8765,"1,925.1172"
MSFT.O,2025-04-15,387.1566,390.5299,384.3913,382.8266,"1,719.9890"
MSFT.O,2025-04-16,379.3488,380.2856,370.3203,366.7228,"2,196.7826"
MSFT.O,2025-04-17,372.4478,373.0223,366.5035,365.6166,"2,112.0192"
MSFT.O,2025-04-21,361.5558,363.2150,357.8736,354.4356,"2,080.7279"
MSFT.O,2025-04-22,362.1138,366.4936,365.5469,358.6112,"1,948.4993"
MSFT.O,2025-04-23,374.7548,379.0698,373.0906,371.7254,"2,054.5526"
MSFT.O,2025-04-24,374.3911,387.1018,385.9558,373.8878,"2,223.2289"
MSFT.O,2025-04-25,385.6568,390.7989,390.4900,383.2652,"1,897.3165"
MSFT.O,2025-04-28,390.5946,391.3769,389.8024,385.2961,"1,657.9430"
MSFT.O,2025-04-29,389.9419,393.7287,392.6724,389.0251,"1,497.3976"
MSFT.O,2025-04-30,388.9454,395.2833,393.8882,383.1057,"3,646.1075"
MSFT.O,2025-05-01,429.6138,435.4733,423.9236,423.4253,"5,893.8100"
MSFT.O,2025-05-02,430.2416,437.9148,433.7693,428.4927,"3,075.7434"
MSFT.O,2025-05-05,431.3676,437.9746,434.6562,430.6103,"2,013.6053"
MSFT.O,2025-05-06,430.7000,436.2108,431.8061,429.6735,"1,510.4204"
MSFT.O,2025-05-07,432.3343,436.5994,431.8460,429.6141,"2,330.7241"
MSFT.O,2025-05-08,436.4101,442.1302,436.6492,434.1480,"2,349.1330"
MSFT.O,2025-05-09,438.4729,439.2103,437.2073,434.3672,"1,532.4233"
MSFT.O,2025-05-12,444.3923,447.8104,447.7008,438.2537,"2,282.1935"
MSFT.O,2025-05-13,446.2259,449.1092,447.5812,443.8143,"2,361.8819"
MSFT.O,2025-05-14,446.5846,452.3247,451.3680,446.5846,"1,990.2796"
MSFT.O,2025-05-15,450.0252,455.4413,452.3863,449.6908,"2,199.2323"
MSFT.O,2025-05-16,451.3081,453.6143,453.5244,447.9935,"2,384.9781"
MSFT.O,2025-05-19,450.1350,458.8307,458.1169,450.0601,"2,133.6509"
MSFT.O,2025-05-20,454.8423,457.5878,457.4180,453.5745,"1,544.1808"
MSFT.O,2025-05-21,453.8239,457.0287,451.8272,451.0725,"1,921.6906"
MSFT.O,2025-05-22,454.2033,459.4946,454.1135,453.1550,"1,802.5612"
MSFT.O,2025-05-23,449.2415,452.9454,449.4412,448.1732,"1,688.3509"
MSFT.O,2025-05-27,455.7308,460.1935,459.9339,455.3664,"2,097.4293"
MSFT.O,2025-05-28,460.4630,461.7609,456.6094,456.1801,"1,708.6261"
MSFT.O,2025-05-29,460.7925,460.9622,457.9272,454.5632,"1,398.2211"
MSFT.O,2025-05-30,458.9605,460.9223,459.6044,454.7924,"3,477.0475"
MSFT.O,2025-06-02,456.3897,461.3516,461.2118,456.1401,"1,662.6495"
MSFT.O,2025-06-03,460.7126,463.3782,462.2102,460.1058,"1,574.3760"
MSFT.O,2025-06-04,463.2385,464.9257,463.1087,462.2602,"1,416.2688"
MSFT.O,2025-06-05,464.1919,468.8792,466.9124,463.2684,"2,015.4460"
MSFT.O,2025-06-06,469.3135,472.5582,469.6080,468.0106,"1,528.5624"
MSFT.O,2025-06-09,468.9291,472.6530,471.9741,467.8509,"1,646.9932"
MSFT.O,2025-06-10,470.4117,472.0240,470.1471,466.1936,"1,537.5944"
MSFT.O,2025-06-11,469.2486,474.6896,471.8443,468.8842,"1,639.9176"
MSFT.O,2025-06-12,474.2404,479.6265,478.0841,472.7428,"1,895.0582"
MSFT.O,2025-06-13,475.6281,478.3936,474.1805,471.9841,"1,681.4456"
MSFT.O,2025-06-16,474.4301,479.9054,478.3536,474.2204,"1,562.6104"
MSFT.O,2025-06-17,474.6148,477.9542,477.2554,473.3019,"1,541.4128"
MSFT.O,2025-06-18,477.2155,480.2106,479.4518,473.6813,"1,752.6452"
MSFT.O,2025-06-20,481.4386,482.6665,476.6165,476.0873,"3,757.6206"
MSFT.O,2025-06-23,477.4252,486.9495,485.2024,471.7345,"2,486.3952"
MSFT.O,2025-06-24,488.1475,491.0418,489.3056,485.9961,"2,230.5642"
MSFT.O,2025-06-25,491.2325,493.7439,491.4621,488.5868,"1,749.5099"
MSFT.O,2025-06-26,492.1709,497.2226,496.6336,492.0012,"2,157.8853"
MSFT.O,2025-06-27,496.7334,498.4805,495.1261,492.2208,"3,453.9236"
MSFT.O,2025-06-30,496.2242,499.9381,496.5936,494.5171,"2,836.8991"
MSFT.O,2025-07-01,495.6552,497.2326,491.2424,490.1742,"1,994.5375"
MSFT.O,2025-07-02,489.1858,492.6901,490.2840,487.8979,"1,631.9641"
MSFT.O,2025-07-03,492.9995,499.3092,498.0213,492.6302,"1,398.4829"
MSFT.O,2025-07-07,496.5637,497.9314,496.9031,494.4122,"1,398.1605"
MSFT.O,2025-07-08,496.4239,497.3823,495.8049,493.2991,"1,184.6586"
MSFT.O,2025-07-09,499.4789,505.9483,502.6836,498.9198,"1,865.9538"
MSFT.O,2025-07-10,502.2244,503.6121,500.6570,496.9331,"1,649.8740"
MSFT.O,2025-07-11,497.6519,504.2011,502.4939,496.9780,"1,645.9512"
MSFT.O,2025-07-14,500.6919,503.1429,502.1944,500.2077,"1,205.8848"
MSFT.O,2025-07-15,502.1944,507.4658,504.9898,501.9648,"1,492.7202"
MSFT.O,2025-07-16,504.3509,505.8884,504.7902,501.0663,"1,515.4374"
MSFT.O,2025-07-17,504.8501,512.5274,510.8602,504.7902,"1,750.3129"
MSFT.O,2025-07-18,513.6356,513.7954,509.2129,506.5972,"2,120.9666"
MSFT.O,2025-07-21,505.8734,511.2495,509.2229,504.7203,"1,406.6805"
MSFT.O,2025-07-22,510.1314,510.3610,504.4407,504.4407,"1,386.8644"
MSFT.O,2025-07-23,505.9183,505.9582,505.0398,499.8782,"1,639.6585"
MSFT.O,2025-07-24,507.9350,512.8270,510.0415,506.4674,"1,610.7000"
MSFT.O,2025-07-25,511.6239,517.4394,512.8669,509.5216,"1,912.5699"
MSFT.O,2025-07-28,513.2363,514.1548,511.6589,509.2828,"1,430.8027"
MSFT.O,2025-07-29,514.6839,516.7705,511.7288,510.7204,"1,646.9235"
MSFT.O,2025-07-30,514.3245,515.1032,512.3977,508.5989,"2,638.0434"
MSFT.O,2025-07-31,554.3138,554.5384,532.6244,531.0270,"5,161.7326"
MSFT.O,2025-08-01,534.1219,534.9206,523.2498,520.0052,"2,897.7628"
MSFT.O,2025-08-04,527.4030,537.3666,534.7609,527.2632,"2,534.9004"
MSFT.O,2025-08-05,536.2984,536.4182,526.8838,526.3747,"1,917.1569"
MSFT.O,2025-08-06,530.0287,530.8274,524.0785,523.1699,"2,135.5702"
MSFT.O,2025-08-07,525.9354,527.2233,519.9852,516.7017,"1,607.9144"
MSFT.O,2025-08-08,521.7423,523.7989,521.1832,518.5575,"1,553.1009"
MSFT.O,2025-08-11,521.4428,526.7241,520.9137,518.8670,"2,019.4372"
MSFT.O,2025-08-12,522.8904,530.1085,528.3714,521.8421,"1,868.8921"
MSFT.O,2025-08-13,531.2367,531.8257,519.7256,518.5176,"1,961.9160"
MSFT.O,2025-08-14,521.7024,525.0867,521.6225,519.2863,"2,026.9074"
MSFT.O,2025-08-15,521.9120,525.2366,519.3163,518.2281,"2,521.3272"
MSFT.O,2025-08-18,520.7290,521.9619,516.2513,513.1764,"2,376.0583"
MSFT.O,2025-08-19,514.1548,514.3186,508.9334,507.7154,"2,148.1016"
MSFT.O,2025-08-20,509.0282,510.1613,504.8900,503.6121,"2,772.3025"
MSFT.O,2025-08-21,503.6900,507.6300,504.2400,502.7201,"1,844.3254"
MSFT.O,2025-08-22,504.2500,510.7300,507.2300,502.4100,"2,432.4161"
MSFT.O,2025-08-25,506.6300,508.1900,504.2600,504.1200,"2,163.8579"
MSFT.O,2025-08-26,504.3550,504.9778,502.0400,498.5100,"3,083.5709"
MSFT.O,2025-08-27,502.0000,507.2900,506.7400,499.9000,"1,727.7893"
MSFT.O,2025-08-28,507.0900,511.0900,509.6400,505.5000,"1,801.5593"
MSFT.O,2025-08-29,508.6600,509.6000,506.6900,504.4915,"2,096.1569"
NVDA.O,2024-01-02,49.2193,49.2703,48.1439,47.5711,"4,112.5422"
NVDA.O,2024-01-03,47.4612,48.1600,47.5452,47.2963,"3,208.9617"
NVDA.O,2024-01-04,47.7431,48.4757,47.9739,47.4842,"3,065.3489"
NVDA.O,2024-01-05,48.4377,49.5222,49.0724,48.2818,"4,150.3927"
NVDA.O,2024-01-08,49.4872,52.2488,52.2268,49.4542,"6,425.0990"
NVDA.O,2024-01-09,52.3747,54.2978,53.1134,51.6641,"7,731.0006"
NVDA.O,2024-01-10,53.5891,54.5726,54.3228,53.4622,"5,337.9576"
NVDA.O,2024-01-11,54.9714,55.3183,54.7945,53.5332,"5,967.5877"
NVDA.O,2024-01-12,54.5926,54.9425,54.6826,54.3029,"3,529.9360"
NVDA.O,2024-01-16,54.9904,56.8065,56.3537,54.8725,"4,495.7973"
NVDA.O,2024-01-17,56.3188,56.4424,56.0249,54.7126,"4,743.9444"
NVDA.O,2024-01-18,57.2313,57.5711,57.0784,56.0789,"4,916.5036"
NVDA.O,2024-01-19,57.9599,59.4702,59.4612,57.1963,"5,435.0148"
NVDA.O,2024-01-22,60.0189,60.3008,59.6241,59.0404,"4,529.5463"
NVDA.O,2024-01-23,59.5401,59.8800,59.8430,58.5556,"2,946.5445"
NVDA.O,2024-01-24,60.2738,62.8175,61.3312,59.9080,"5,602.7076"
NVDA.O,2024-01-25,62.3188,62.6876,61.5861,60.8195,"4,827.7684"
NVDA.O,2024-01-26,60.9294,61.7520,61.0004,60.5426,"3,903.0859"
NVDA.O,2024-01-29,61.2013,62.4577,62.4337,60.8765,"3,487.3298"
NVDA.O,2024-01-30,62.8685,63.4612,62.7425,62.2288,"4,107.3530"
NVDA.O,2024-01-31,61.4092,62.2378,61.4962,60.6696,"4,537.9487"
NVDA.O,2024-02-01,62.0689,63.1593,62.9954,61.6191,"3,691.4579"
NVDA.O,2024-02-02,63.9419,66.5666,66.1268,63.6581,"4,765.7765"
NVDA.O,2024-02-05,68.1908,69.4622,69.2973,67.1713,"6,800.7801"
NVDA.O,2024-02-06,69.5951,69.7190,68.1888,66.2668,"6,831.1136"
NVDA.O,2024-02-07,68.2848,70.1848,70.0639,67.5661,"4,955.7455"
NVDA.O,2024-02-08,70.0389,70.7585,69.6061,69.4202,"4,144.2211"
NVDA.O,2024-02-09,70.4977,72.1488,72.0968,70.1768,"4,366.3689"
NVDA.O,2024-02-12,72.5636,74.5736,72.2118,71.2143,"6,137.1018"
NVDA.O,2024-02-13,70.3647,73.4132,72.0919,69.5851,"6,025.8015"
NVDA.O,2024-02-14,73.1653,74.1988,73.8630,71.9019,"5,049.1742"
NVDA.O,2024-02-15,73.8320,73.9379,72.6216,72.3637,"4,201.2181"
NVDA.O,2024-02-16,74.0629,74.3647,72.5766,72.4647,"4,953.2662"
NVDA.O,2024-02-20,71.9109,71.9199,69.4172,67.7001,"7,048.3310"
NVDA.O,2024-02-21,67.9719,68.8535,67.4382,66.2148,"6,902.9813"
NVDA.O,2024-02-22,74.9874,78.5356,78.4986,74.1828,"8,650.9974"
NVDA.O,2024-02-23,80.7495,82.3527,78.7775,77.5311,"8,293.8837"
NVDA.O,2024-02-26,79.6601,80.6056,79.0524,78.4657,"5,039.7273"
NVDA.O,2024-02-27,79.3412,79.4402,78.6616,77.1233,"3,917.0524"
NVDA.O,2024-02-28,77.5811,78.8934,77.6241,77.0863,"3,931.1040"
NVDA.O,2024-02-29,79.0544,79.9499,79.0724,78.3107,"5,072.8898"
NVDA.O,2024-03-01,79.9599,82.2588,82.2378,79.3952,"4,791.3510"
NVDA.O,2024-03-04,84.0878,87.6511,85.1943,83.6770,"6,156.1645"
NVDA.O,2024-03-05,85.2313,86.0579,85.9250,83.3791,"5,206.3930"
NVDA.O,2024-03-06,87.9820,89.6832,88.6597,86.9905,"5,825.2030"
NVDA.O,2024-03-07,90.1170,92.7249,92.6269,89.5613,"6,081.1916"
NVDA.O,2024-03-08,95.0947,97.3558,87.4882,86.4667,"11,422.6906"
NVDA.O,2024-03-11,86.3897,88.7567,85.7350,84.1278,"6,783.6412"
NVDA.O,2024-03-12,88.0090,91.9182,91.8712,86.1110,"6,680.7515"
NVDA.O,2024-03-13,91.0136,91.4624,90.8467,88.3948,"6,357.1289"
NVDA.O,2024-03-14,89.5363,90.6048,87.9041,86.5607,"6,023.1816"
NVDA.O,2024-03-15,86.8905,89.5053,87.7966,86.2178,"6,420.8616"
NVDA.O,2024-03-18,90.3469,92.3630,88.4148,87.0454,"6,689.7593"
NVDA.O,2024-03-19,86.6606,90.5029,89.3574,84.9714,"6,721.7127"
NVDA.O,2024-03-20,89.7562,90.3689,90.3309,88.1829,"4,790.6279"
NVDA.O,2024-03-21,92.2581,92.6059,91.3935,90.3639,"4,803.7231"
NVDA.O,2024-03-22,91.0996,94.7349,94.2462,90.7927,"5,867.1936"
NVDA.O,2024-03-25,93.8983,96.7220,94.9588,93.4675,"5,521.3608"
NVDA.O,2024-03-26,95.8075,96.3312,92.5190,92.4600,"5,136.4758"
NVDA.O,2024-03-27,93.0697,93.1976,90.2090,89.0825,"5,860.6723"
NVDA.O,2024-03-28,89.9591,91.2585,90.3150,89.1525,"4,352.1227"
NVDA.O,2024-04-01,90.2580,92.1831,90.3220,89.1635,"4,524.4149"
NVDA.O,2024-04-02,88.4078,90.0531,89.4114,87.5802,"4,330.6355"
NVDA.O,2024-04-03,88.4438,90.3329,88.9236,88.3598,"3,700.6655"
NVDA.O,2024-04-04,90.3649,90.5928,85.8660,85.8410,"4,349.6492"
NVDA.O,2024-04-05,86.8265,88.4408,87.9680,85.8870,"3,996.7846"
NVDA.O,2024-04-08,88.6597,88.7896,87.0934,86.6926,"2,832.2000"
NVDA.O,2024-04-09,87.4023,87.5952,85.3152,82.9843,"5,035.4735"
NVDA.O,2024-04-10,83.8879,87.3603,86.9995,83.6710,"4,319.2853"
NVDA.O,2024-04-11,87.3803,90.6978,90.5748,86.8865,"4,316.3727"
NVDA.O,2024-04-12,89.6583,90.1340,88.1459,87.4902,"4,268.0479"
NVDA.O,2024-04-15,89.0575,90.5718,85.9619,85.8900,"4,430.7695"
NVDA.O,2024-04-16,86.3932,88.0780,87.3753,86.0248,"3,704.5302"
NVDA.O,2024-04-17,88.2999,88.7347,83.9968,83.9119,"4,953.9951"
NVDA.O,2024-04-18,84.9314,86.1508,84.6325,82.3646,"4,472.6034"
NVDA.O,2024-04-19,83.1122,84.2857,76.1654,75.5717,"8,751.9800"
NVDA.O,2024-04-22,78.0685,80.0366,79.4819,76.3653,"5,963.4051"
NVDA.O,2024-04-23,80.7323,82.7314,82.3856,80.2275,"4,385.5937"
NVDA.O,2024-04-24,83.9119,84.0438,79.6408,79.1470,"5,122.0753"
NVDA.O,2024-04-25,78.8322,83.2851,82.5945,78.1875,"4,246.4073"
NVDA.O,2024-04-26,83.7799,88.2908,87.6951,83.3491,"5,510.1078"
NVDA.O,2024-04-29,87.5552,87.9520,87.7171,85.2273,"3,889.7076"
NVDA.O,2024-04-30,87.2004,88.7787,86.3628,86.2608,"3,637.0870"
NVDA.O,2024-05-01,85.0384,85.9609,83.0033,81.2177,"5,598.6317"
NVDA.O,2024-05-02,84.4106,86.1978,85.7780,83.1622,"3,778.9754"
NVDA.O,2024-05-03,87.7491,89.2404,88.7487,87.0005,"3,983.4072"
NVDA.O,2024-05-06,89.3494,92.1781,92.0981,89.0145,"3,762.0255"
NVDA.O,2024-05-07,91.0566,91.7393,90.5129,88.9706,"4,373.4161"
NVDA.O,2024-05-08,89.4419,91.1526,90.3709,89.3794,"3,257.2102"
NVDA.O,2024-05-09,90.4879,91.0306,88.7067,88.1909,"3,780.1268"
NVDA.O,2024-05-10,90.2635,91.3595,89.8372,89.1865,"3,353.2541"
NVDA.O,2024-05-13,90.4369,90.9567,90.3579,88.4888,"2,896.8017"
NVDA.O,2024-05-14,89.5583,91.6094,91.3145,88.8936,"2,965.0708"
NVDA.O,2024-05-15,92.4300,94.8189,94.5870,91.5574,"4,177.3545"
NVDA.O,2024-05-16,94.8669,95.7755,94.3161,94.0603,"3,239.5182"
NVDA.O,2024-05-17,94.3261,94.6970,92.4370,91.7643,"3,596.9103"
NVDA.O,2024-05-20,93.7074,95.1568,94.7369,93.3976,"3,187.6446"
NVDA.O,2024-05-21,93.5565,95.3567,95.3427,93.1377,"3,289.4646"
NVDA.O,2024-05-22,95.4156,95.9764,94.9069,93.2066,"5,486.4799"
NVDA.O,2024-05-23,101.9817,106.2717,103.7518,101.4739,"8,350.6528"
NVDA.O,2024-05-24,104.4016,106.4266,106.4206,102.9532,"4,294.9367"
NVDA.O,2024-05-28,110.1939,114.8868,113.8493,109.8331,"6,527.2789"
NVDA.O,2024-05-29,112.9986,115.4395,114.7728,110.8506,"5,574.4193"
NVDA.O,2024-05-30,114.5979,115.7666,110.4498,109.6132,"4,873.5033"
NVDA.O,2024-05-31,112.4689,112.6658,109.5832,106.8914,"6,132.6250"
NVDA.O,2024-06-03,113.5694,114.9478,114.9478,111.9521,"4,383.9176"
NVDA.O,2024-06-04,115.6634,116.5470,116.3841,113.9932,"4,033.2401"
NVDA.O,2024-06-05,118.3172,122.3939,122.3844,117.4146,"5,284.0178"
NVDA.O,2024-06-06,123.9917,125.5300,120.9430,118.2663,"6,646.9619"
NVDA.O,2024-06-07,119.7156,121.6364,120.8331,117.9684,"4,123.8580"
NVDA.O,2024-06-10,120.3153,123.0441,121.7347,116.9568,"31,416.2650"
NVDA.O,2024-06-11,121.7447,122.8243,120.8650,118.6958,"22,255.1160"
NVDA.O,2024-06-12,123.0142,126.8328,125.1534,122.5244,"29,959.5000"
NVDA.O,2024-06-13,129.3418,129.7517,129.5618,127.1127,"26,070.4540"
NVDA.O,2024-06-14,129.9116,132.7906,131.8309,128.2722,"30,932.0380"
NVDA.O,2024-06-17,132.9405,133.6802,130.9313,129.5318,"28,850.4440"
NVDA.O,2024-06-18,131.0912,136.2793,135.5295,130.6414,"29,433.5050"
NVDA.O,2024-06-20,139.7480,140.7076,130.7313,129.4718,"51,776.8430"
NVDA.O,2024-06-21,127.0727,130.5814,126.5229,124.2537,"65,548.4660"
NVDA.O,2024-06-24,123.1941,124.4137,118.0660,117.9961,"47,606.0870"
NVDA.O,2024-06-25,121.1549,126.4529,126.0431,119.2756,"42,578.7460"
NVDA.O,2024-06-26,126.0831,128.0723,126.3530,122.5544,"36,297.5920"
NVDA.O,2024-06-27,124.0538,126.3630,123.9439,122.8743,"25,257.1690"
NVDA.O,2024-06-28,124.5336,127.6625,123.4940,122.7043,"31,551.6740"
NVDA.O,2024-07-01,123.4240,124.7935,124.2537,118.7858,"28,488.5530"
NVDA.O,2024-07-02,121.0849,123.3641,122.6243,120.9850,"21,837.3970"
NVDA.O,2024-07-03,121.6147,128.2323,128.2323,121.3148,"21,574.8960"
NVDA.O,2024-07-05,127.3326,128.8020,125.7832,125.6332,"21,417.6690"
NVDA.O,2024-07-08,127.4426,130.7213,128.1523,126.9927,"23,767.7320"
NVDA.O,2024-07-09,130.3015,133.7702,131.3311,128.6021,"28,702.0820"
NVDA.O,2024-07-10,133.9801,135.0497,134.8598,132.3707,"24,897.8570"
NVDA.O,2024-07-11,135.6995,136.0993,127.3526,127.0027,"37,478.2740"
NVDA.O,2024-07-12,128.2123,131.8709,129.1919,127.1727,"25,268.0540"
NVDA.O,2024-07-15,130.5114,131.3411,128.3922,127.1327,"20,832.6160"
NVDA.O,2024-07-16,128.3922,128.9920,126.3130,124.5336,"21,476.9520"
NVDA.O,2024-07-17,121.3048,121.8046,117.9461,116.6766,"39,008.6190"
NVDA.O,2024-07-18,121.8046,122.3544,121.0449,116.5166,"32,097.9530"
NVDA.O,2024-07-19,120.3052,121.5547,117.8861,117.3263,"21,722.3800"
NVDA.O,2024-07-22,120.3052,124.0238,123.4940,119.8154,"25,806.8940"
NVDA.O,2024-07-23,122.7343,124.6436,122.5444,122.0546,"17,391.0980"
NVDA.O,2024-07-24,119.1256,119.9054,114.2075,113.3978,"32,777.6880"
NVDA.O,2024-07-25,112.9979,116.5866,112.2382,106.2604,"46,006.7020"
NVDA.O,2024-07-26,116.1468,116.1568,113.0179,111.5385,"29,339.9070"
NVDA.O,2024-07-29,113.6477,116.2367,111.5485,111.2586,"24,815.2070"
NVDA.O,2024-07-30,111.4785,111.9483,103.6914,102.5018,"48,683.3270"
NVDA.O,2024-07-31,112.8580,118.2960,116.9764,110.8387,"47,317.4180"
NVDA.O,2024-08-01,117.4863,120.1153,109.1694,106.7702,"52,346.2330"
NVDA.O,2024-08-02,103.7214,108.6795,107.2301,101.3323,"48,202.7460"
NVDA.O,2024-08-05,92.0257,103.3715,100.4126,90.6562,"55,284.2380"
NVDA.O,2024-08-06,103.8014,107.6699,104.2112,100.5126,"40,901.2090"
NVDA.O,2024-08-07,107.7699,108.7595,98.8732,98.6533,"41,144.0420"
NVDA.O,2024-08-08,101.9620,105.4607,104.9309,97.4837,"39,191.0020"
NVDA.O,2024-08-09,105.6007,106.5603,104.7110,103.3915,"29,084.4160"
NVDA.O,2024-08-12,106.2804,111.0287,108.9794,106.2205,"32,555.9870"
NVDA.O,2024-08-13,112.3982,116.1867,116.0968,111.5385,"31,264.6660"
